movieNm,actCd,actNm,actRl,act_viewer,act_point
퍼시픽 림: 업라이징,10067951,존 보예가,배우,1168284.6,7.1960000000000015
디트로이트,10067951,존 보예가,배우,1168284.6,7.1960000000000015
패터슨,20121475,골쉬프테 파라하니,배우,14218.666666666664,7.242000000000001
더 크리스마스,20215507,스티븐 연,배우,199552.66666666663,7.386666666666668
버닝,20215507,스티븐 연,배우,199552.66666666663,7.386666666666668
더 크리스마스,20215507,스티븐 연,배우,199552.66666666663,7.386666666666668
버닝,20215507,스티븐 연,배우,199552.66666666663,7.386666666666668
더 크리스마스,10015606,지나 로드리게스,배우,282090.0,5.4
페르디난드,10068094,존 시나,배우,420360.6,7.5500000000000025
범블비,10068094,존 시나,배우,420360.6,7.5500000000000025
페르디난드,10068094,존 시나,배우,420360.6,7.5500000000000025
범블비,10068094,존 시나,배우,420360.6,7.5500000000000025
쥬만지: 새로운 세계,10073312,카렌 길런,배우,1016008.3333333336,6.994999999999999
코코,10027582,안소니 곤잘레스,배우,3513114.0,9.29
코코,10031239,벤자민 브랫,배우,2156588.0,7.756666666666668
"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",10027360,미야노 마모루,배우,8067.75,7.875000000000003
문호 스트레이독스 [데드 애플],10027360,미야노 마모루,배우,8067.75,7.875000000000003
"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",10027360,미야노 마모루,배우,8067.75,7.875000000000003
문호 스트레이독스 [데드 애플],10027360,미야노 마모루,배우,8067.75,7.875000000000003
메이즈 러너: 데스 큐어,10080483,토마스 생스터,배우,1094116.2857142857,7.933333333333333
다키스트 아워,10077996,크리스틴 스콧 토마스,배우,11820.4375,7.634375
다키스트 아워,10031120,벤 멘델존,배우,432398.2857142858,7.863333333333334
레디 플레이어 원,10031120,벤 멘델존,배우,432398.2857142858,7.863333333333334
후드,10031120,벤 멘델존,배우,432398.2857142858,7.863333333333334
다키스트 아워,10031120,벤 멘델존,배우,432398.2857142858,7.863333333333334
레디 플레이어 원,10031120,벤 멘델존,배우,432398.2857142858,7.863333333333334
후드,10031120,벤 멘델존,배우,432398.2857142858,7.863333333333334
다키스트 아워,10031120,벤 멘델존,배우,432398.2857142858,7.863333333333334
레디 플레이어 원,10031120,벤 멘델존,배우,432398.2857142858,7.863333333333334
후드,10031120,벤 멘델존,배우,432398.2857142858,7.863333333333334
젝스키스 에이틴,10054654,은지원,배우,79971.66666666669,6.473333333333333
젝스키스 에이틴,20296567,김재덕,배우,50419.0,9.04
젝스키스 에이틴,20296566,장수원,배우,50419.0,9.04
리틀 뱀파이어,10070989,짐 카터,배우,10366.333333333334,8.17
리틀 뱀파이어,20176881,라스무스 하디커,배우,23014.0,8.17
중2병이라도 사랑이 하고 싶어! 테이크 온 미,20293051,우치다 마아야,배우,19588.0,6.7250000000000005
중2병이라도 사랑이 하고 싶어! 테이크 온 미,20293051,우치다 마아야,배우,19588.0,6.7250000000000005
비밥바룰라,10029093,박인환,배우,112746.0,7.74125
비밥바룰라,10058908,임현식,배우,424000.5,8.686666666666667
비밥바룰라,20289229,윤덕용,배우,47918.0,8.91
인시디어스4: 라스트 키,20112992,조시 스튜어트,배우,149301.0,7.24
인시디어스4: 라스트 키,10086912,하비에르 보텟,배우,188057.0,6.64
올 더 머니,10077680,크리스토퍼 플러머,배우,151455.16666666663,7.0344444444444445
마야2,20167921,오인실,배우,131553.0,7.23
마야2,20300153,석승훈,배우,26013.0,8.47
벅스 프렌즈,20300153,석승훈,배우,26013.0,8.47
캡틴 샤키,20300153,석승훈,배우,26013.0,8.47
마야2,20300153,석승훈,배우,26013.0,8.47
벅스 프렌즈,20300153,석승훈,배우,26013.0,8.47
캡틴 샤키,20300153,석승훈,배우,26013.0,8.47
마야2,20300153,석승훈,배우,26013.0,8.47
벅스 프렌즈,20300153,석승훈,배우,26013.0,8.47
캡틴 샤키,20300153,석승훈,배우,26013.0,8.47
조선명탐정: 흡혈괴마의 비밀,20112261,김지원,배우,1004469.6666666664,6.573333333333332
겨울왕국의 무민,10038855,스텔란 스카스가드,배우,182387.35294117648,7.7958333333333325
맘마미아!2,10038855,스텔란 스카스가드,배우,182387.35294117648,7.7958333333333325
겨울왕국의 무민,10038855,스텔란 스카스가드,배우,182387.35294117648,7.7958333333333325
맘마미아!2,10038855,스텔란 스카스가드,배우,182387.35294117648,7.7958333333333325
블랙 팬서,10025691,채드윅 보스만,배우,2749785.0,7.66
블랙 팬서,20126772,마이클 B. 조던,배우,888165.0,7.245999999999999
블랙 팬서,10059402,루피타 뇽오,배우,3437207.5,7.48
명탐정 코난:감벽의 관,10000070,카미야 아키라,배우,179331.0,8.335
셰이프 오브 워터: 사랑의 모양,10020235,리차드 젠킨스,배우,124489.4,8.34
셰이프 오브 워터: 사랑의 모양,10010488,더그 존스,배우,350242.0,6.315
월요일이 사라졌다,20125860,누미 라파스,배우,192875.0,7.149000000000001
리틀 포레스트,10026732,문소리,배우,495211.3181818182,7.707500000000001
리틀 포레스트,20272089,진기주,배우,1507596.0,8.79
게이트,10061694,정려원,배우,412729.33333333326,7.185
게이트,10055401,이문식,배우,457872.6428571429,6.4506250000000005
나미야 잡화점의 기적,10008436,니시다 토시유키,배우,6077.8,6.702000000000001
사라진 밤,10003507,김강우,배우,614455.8125,6.415714285714286
로건 럭키,10009451,다니엘 크레이그,배우,1012137.25,7.525
로건 럭키,10091075,힐러리 스웽크,배우,191897.76923076922,7.5360000000000005
허리케인 하이스트,10025008,매기 그레이스,배우,1050661.2857142857,6.2975
쓰리 빌보드,10084238,프란시스 맥도맨드,배우,33210.625,7.881111111111113
개들의 섬,10084238,프란시스 맥도맨드,배우,33210.625,7.881111111111113
쓰리 빌보드,10084238,프란시스 맥도맨드,배우,33210.625,7.881111111111113
개들의 섬,10084238,프란시스 맥도맨드,배우,33210.625,7.881111111111113
퍼시픽 림: 업라이징,20170601,스콧 이스트우드,배우,217562.8,6.953333333333332
콜 미 바이 유어 네임,20300969,티모시 샬라메,배우,187578.66666666663,6.685
7년의 밤,10037095,송새벽,배우,366702.16666666674,5.9781818181818185
해피 투게더,10037095,송새벽,배우,366702.16666666674,5.9781818181818185
7년의 밤,10037095,송새벽,배우,366702.16666666674,5.9781818181818185
해피 투게더,10037095,송새벽,배우,366702.16666666674,5.9781818181818185
레디 플레이어 원,10002260,올리비아 쿡,배우,865354.6666666665,7.4433333333333325
레디 플레이어 원,10023742,타이 쉐리던,배우,451971.0,7.086
곤지암,20301569,위하준,배우,2676427.0,6.41
곤지암,20301590,오아연,배우,1338390.0,6.87
곤지암,20302270,유제윤,배우,2676427.0,6.41
막달라 마리아: 부활의 증인,10051376,호아킨 피닉스,배우,752724.777777778,7.436111111111113
바람 바람 바람,20066637,송지효,배우,1146114.75,6.6944444444444455
성난황소,20066637,송지효,배우,1146114.75,6.6944444444444455
바람 바람 바람,20066637,송지효,배우,1146114.75,6.6944444444444455
성난황소,20066637,송지효,배우,1146114.75,6.6944444444444455
번개맨과 신비의 섬,20302512,유수호,배우,55801.0,9.215
번개맨의 비밀,20302512,유수호,배우,55801.0,9.215
번개맨과 신비의 섬,20302512,유수호,배우,55801.0,9.215
번개맨의 비밀,20302512,유수호,배우,55801.0,9.215
문호 스트레이독스 [데드 애플],20303253,우에무라 유토,배우,29740.0,8.16
문호 스트레이독스 [데드 애플],20303252,타니야마 키쇼,배우,1.0,8.16
머니백,10058708,임원희,배우,178254.1428571429,7.12
머니백,10050734,오정세,배우,226973.58333333328,7.161538461538463
스윙키즈,10050734,오정세,배우,226973.58333333328,7.161538461538463
머니백,10050734,오정세,배우,226973.58333333328,7.161538461538463
스윙키즈,10050734,오정세,배우,226973.58333333328,7.161538461538463
달링,10078349,클레어 포이,배우,182220.5,7.7775
퍼스트맨,10078349,클레어 포이,배우,182220.5,7.7775
거미줄에 걸린 소녀,10078349,클레어 포이,배우,182220.5,7.7775
달링,10078349,클레어 포이,배우,182220.5,7.7775
퍼스트맨,10078349,클레어 포이,배우,182220.5,7.7775
거미줄에 걸린 소녀,10078349,클레어 포이,배우,182220.5,7.7775
달링,10078349,클레어 포이,배우,182220.5,7.7775
퍼스트맨,10078349,클레어 포이,배우,182220.5,7.7775
거미줄에 걸린 소녀,10078349,클레어 포이,배우,182220.5,7.7775
나를 기억해,10006545,김희원,배우,973612.8,7.388000000000001
엘리엇과 산타 썰매단,20309091,최원형,배우,1204760.916666667,7.566666666666666
엘리엇과 산타 썰매단,20309091,최원형,배우,1204760.916666667,7.566666666666666
엘리엇과 산타 썰매단,20309091,최원형,배우,1204760.916666667,7.566666666666666
몬태나,10017663,로자먼드 파이크,배우,133471.36363636365,7.377999999999997
당신의 부탁,20199010,윤찬영,배우,22385.5,8.660000000000002
당갈,10042001,아미르 칸,배우,108482.83333333331,9.306000000000001
당갈,10017452,파티마 사나 셰이크,배우,109980.0,9.47
당갈,10021326,산야 말호트라,배우,109980.0,9.47
윌리,20310602,허성재,배우,12388.0,6.72
윌리,20310602,허성재,배우,12388.0,6.72
클레어의 카메라,10060180,장미희,배우,2088.875,7.176969696969698
"부르고뉴, 와인에서 찾은 인생",20170802,피오 마르마이,배우,12710.5,8.5825
"부르고뉴, 와인에서 찾은 인생",20215127,아나 지라르도,배우,19256.0,8.356666667
얼리맨,10075356,메이지 윌리엄스,배우,33889.5,8.415
원더스트럭,10088720,밀리센트 시먼즈,배우,276497.0,7.425
레슬러,10004210,김민재,배우,1825741.0,7.615
루비 스팍스,10065145,조 카잔,배우,24206.66666666667,8.139999999999999
보리 vs 매켄로,20173216,스베리르 구드나슨,배우,16891.5,8.0575
보리 vs 매켄로,20081269,샤이아 라보프,배우,1505016.1764705882,7.575333333333332
피터 래빗,10034941,샘 닐,배우,478826.9230769231,6.774285714285716
"안녕, 나의 소녀",10045956,류이호,배우,69540.5,7.32
모어 댄 블루,10045956,류이호,배우,69540.5,7.32
"안녕, 나의 소녀",10045956,류이호,배우,69540.5,7.32
모어 댄 블루,10045956,류이호,배우,69540.5,7.32
데드풀 2,10043652,재지 비츠,배우,5191.0,8.629999999999999
데드풀 2,10026215,모레나 바카린,배우,5191.0,8.629999999999999
임을 위한 행진곡,10003756,김꽃비,배우,13883.076923076924,6.0475
임을 위한 행진곡,10004373,김부선,배우,18039.0,6.996666666666667
임을 위한 행진곡,20302836,김채희,배우,18039.0,3.65
버닝,20282652,전종서,배우,528435.0,6.65
마징가 Z: 인피니티,10089658,홍시호,배우,28436.5,7.5166666666666675
마징가 Z: 인피니티,10026351,모리쿠보 쇼타로,배우,9089.166666666666,7.467142857142857
5.18 힌츠페터 스토리,10083208,위르겐 힌츠페터,배우,10715.0,8.18
5.18 힌츠페터 스토리,10065946,조성하,배우,486443.5,7.064444444444442
독전,10004577,김성령,배우,2852635.333333333,7.888
서산개척단,20304709,정영철,배우,5260.0,8.23
서산개척단,20304729,하용복,배우,5260.0,8.23
서산개척단,20304710,윤기숙,배우,5260.0,8.23
서산개척단,20304711,정화자,배우,5260.0,8.23
서산개척단,20304712,이상범,배우,5260.0,8.23
서산개척단,20304730,손연복,배우,5260.0,8.23
"세라비, 이것이 인생!",20113678,질 를르슈,배우,5551.333333333332,7.51875
"세라비, 이것이 인생!",20179278,수잔 클레망,배우,21515.6,8.1425
데자뷰,10057706,이천희,배우,119908.88888888885,6.5900000000000025
데자뷰,10007498,남규리,배우,422769.0,5.9350000000000005
"스탠바이, 웬디",10009990,다코타 패닝,배우,246331.53333333327,8.062000000000001
아이 필 프리티,10048819,에이미 슈머,배우,137675.0,7.495
유전,10037898,알렉스 울프,배우,66929.66666666669,7.745
유전,10048444,밀리 샤피로,배우,178686.0,7.23
오션스8,10034676,산드라 블록,배우,652274.2307692308,7.030526315789475
오션스8,10027787,민디 캘링,배우,3152787.0,8.35
오션스8,10033980,사라 폴슨,배우,678276.0,8.28
오션스8,10036102,아콰피나,배우,745068.0,7.31
크레이지 리치 아시안,10036102,아콰피나,배우,745068.0,7.31
오션스8,10036102,아콰피나,배우,745068.0,7.31
크레이지 리치 아시안,10036102,아콰피나,배우,745068.0,7.31
오션스8,20127969,리한나,배우,1195261.0,7.63
탐정: 리턴즈,10002387,권상우,배우,1289388.3125,7.2150000000000025
아일라,10048885,이스마일 하지오글루,배우,43742.0,9.49
미드나잇 선,20231607,벨라 손,배우,163043.5,7.755000000000001
미드나잇 선,10020724,패트릭 슈왈제네거,배우,163623.5,8.4
더 펜션,10029573,박효주,배우,155514.4,7.345999999999999
더 펜션,20111744,신소율,배우,46824.4,6.766
더 펜션,20124322,이이경,배우,404015.0,6.373333333333334
더 펜션,20167023,황선희,배우,3340.0,5.82
개들의 섬,10047666,에드워드 노튼,배우,220369.18181818182,8.323571428571428
빅샤크: 매직체인지,20306610,홍후백,배우,138764.0,6.96
빅샤크: 매직체인지,20306609,김사라,배우,138764.0,6.96
시카리오: 데이 오브 솔다도,10030723,베니치오 델 토로,배우,122380.90909090909,7.2375
앤트맨과 와스프,10083514,폴 러드,배우,4239631.5,8.455
앤트맨과 와스프,20179797,에반젤린 릴리,배우,3632092.666666666,7.6066666666666665
"오늘 밤, 로맨스 극장에서",10042312,아야세 하루카,배우,24240.857142857134,7.62
킬링 디어,20306829,배리 케오간,배우,60520.0,6.78
속닥속닥,20299549,소주연,배우,217444.0,5.06
속닥속닥,20299551,김태민,배우,217444.0,5.06
인크레더블 2,10076983,크레이그 T. 넬슨,배우,3033105.0,9.23
인크레더블 2,10089361,홀리 헌터,배우,888166.1428571428,8.146666666666668
호텔 아르테미스,10065670,조디 포스터,배우,225264.3571428572,7.885294117647059
호텔 아르테미스,20125951,데이브 바티스타,배우,564324.2,5.055
이별의 아침에 약속의 꽃을 장식하자,10065107,이와미 마나카,배우,37769.0,8.7
신비아파트: 금빛 도깨비와 비밀의 동굴,10067448,조현정,배우,486965.7,8.479000000000001
어느 가족,10021073,릴리 프랭키,배우,45307.714285714275,7.119999999999999
어느 가족,20121126,안도 사쿠라,배우,46448.0,8.569999999999999
어느 가족,10046686,마츠오카 마유,배우,60116.66666666666,7.7425000000000015
어느 가족,10073947,죠 카이리,배우,174424.0,9.2
어느 가족,10034220,사사키 미유,배우,174424.0,9.2
더 스퀘어,10012804,도미닉 웨스트,배우,18088.6,7.906666666666667
더 스퀘어,10049433,엘리자베스 모스,배우,151142.0,7.49
맘마미아!2,20126110,제레미 어바인,배우,477029.6,7.93
맘마미아!2,10077130,휴 스키너,배우,2294087.0,8.97
맘마미아!2,10013669,조쉬 딜란,배우,2294087.0,8.97
몬스터 호텔 3,10041325,아담 샌들러,배우,580115.8333333335,7.4017647058823535
몬스터 호텔 3,20115412,셀레나 고메즈,배우,862472.6666666665,6.7379999999999995
목격자,20187987,곽시양,배우,290708.75,6.8375
나를 차버린 스파이,10027886,밀라 쿠니스,배우,283008.0909090909,7.1083333333333325
서치,10068265,존 조,배우,1013082.5,7.8183333333333325
서치,10011108,데브라 메싱,배우,1512256.5,5.8975
물괴,10005410,김인권,배우,890954.3333333335,7.071428571428571
배반의 장미,10005410,김인권,배우,890954.3333333335,7.071428571428571
물괴,10005410,김인권,배우,890954.3333333335,7.071428571428571
배반의 장미,10005410,김인권,배우,890954.3333333335,7.071428571428571
더 프레데터,10053157,보이드 홀브룩,배우,137251.5,6.475
더 게스트,10015489,레이첼 니콜스,배우,7582.4,5.516666666666668
더 게스트,10016075,로라 해링,배우,8596.0,6.91
죄 많은 소녀,20279250,전여빈,배우,416646.0,6.8
죄 많은 소녀,20067819,서영화,배우,9868.25,7.525
죄 많은 소녀,20212187,고원희,배우,7256.5,8.015
더 넌,10086900,테이사 파미가,배우,192749.83333333328,6.897999999999999
더 넌,10041643,보니 아론스,배우,1011580.0,6.66
더 넌,10035273,샬롯 호프,배우,1011580.0,6.66
명당,10066380,조승우,배우,1314977.5384615385,8.093076923076923
명당,20152117,유재명,배우,734480.25,7.134
명당,10029425,박충선,배우,2086418.0,7.05
안시성,20279929,남주혁,배우,5441020.0,7.99
체실 비치에서,10033716,빌리 하울,배우,21154.0,8.040000000000001
파이널 포트레이트,10040751,실비 테스튀,배우,4135.142857142857,7.78
파이널 포트레이트,10078294,클레멘스 포시,배우,125891.5,7.79
곰돌이 푸 다시 만나 행복해,10056775,이완 맥그리거,배우,234003.18181818182,7.623823529411764
곰돌이 푸 다시 만나 행복해,10024016,마크 거티스,배우,246808.0,8.98
곰돌이 푸 다시 만나 행복해,10070994,짐 커밍스,배우,492201.0,8.96
스타 이즈 본,20166682,레이디 가가,배우,263195.0,8.276666666666666
극장판 가면라이더 이그제이드: 트루 엔딩,20304490,서반석,배우,15453.0,7.08
노크: 초대받지 않은 손님,20170139,베일리 매디슨,배우,47588.5,5.225
노크: 초대받지 않은 손님,20187017,크리스티나 헨드릭스,배우,12352.0,5.738
미쓰백,10087751,한지민,배우,1361706.4,7.856
에브리데이,20308549,앵거리 라이스,배우,30569.0,7.57
에브리데이,10061117,저스티스 스미스,배우,358690.0,7.83
에브리데이,20308790,오웬 티그,배우,30569.0,7.57
킨: 더 비기닝,10023792,마일스 트루잇,배우,17543.0,6.63
킨: 더 비기닝,10076985,잭 레이너,배우,1081170.4,6.587999999999999
킨: 더 비기닝,10065160,조 크라비츠,배우,100083.66666666669,6.785
펭귄 하이웨이,20311334,키타 카나,배우,34802.0,6.7
펭귄 하이웨이,10042343,아오이 유우,배우,122342.88235294115,7.550625
배반의 장미,20279149,손담비,배우,1596975.0,6.85
배반의 장미,20305090,김성철,배우,400852.33333333326,6.126666666666666
액슬,10044768,알렉스 뉴이스테터,배우,18219.0,6.95
크레이지 리치 아시안,10076508,콘스탄스 우,배우,99184.0,6.99
크레이지 리치 아시안,10083429,헨리 골딩,배우,202340.0,6.976666666666668
크레이지 리치 아시안,10047042,양자경,배우,449472.6363636364,7.083684210526317
크레이지 리치 아시안,10064954,젬마 찬,배우,154297.0,6.99
완벽한 타인,10004264,송하윤,배우,1108796.0,7.4224999999999985
완벽한 타인,20277349,윤경호,배우,3414853.0,8.1
바울,10064305,제임스 카비젤,배우,278333.83333333326,8.61
보헤미안 랩소디,10024922,라미 말렉,배우,4991512.0,8.995000000000003
보헤미안 랩소디,10066058,조셉 마젤로,배우,9948386.0,8.85
벽 속에 숨은 마법시계,10037373,오웬 바카로,배우,215029.0,5.96
할로윈,10063526,제이미 리 커티스,배우,58308.16666666666,7.67625
할로윈,10068893,주디 그리어,배우,54765.0,6.3
폴란드로 간 아이들,10072962,추상미,배우,120317.8,6.45875
캡틴 스터비,10015755,로건 레먼,배우,494798.22222222225,7.78125
구스범스: 몬스터의 역습,10075911,켄 정,배우,843622.5,7.925
알리바이 닷 컴,10047901,엘로디 퐁탕,배우,100543.0,7.385
여곡성,10035492,서영희,배우,397560.0,6.920000000000001
여곡성,20111408,이태리,배우,68006.75,5.945
번 더 스테이지: 더 무비,20311774,슈가,배우,331195.0,9.27
번 더 스테이지: 더 무비,20311776,제이홉,배우,331195.0,9.27
번 더 스테이지: 더 무비,20311773,뷔,배우,331195.0,9.27
번 더 스테이지: 더 무비,20311793,방탄소년단,배우,331195.0,9.27
너의 췌장을 먹고 싶어,20311470,타카스기 마히로,배우,28635.33333333333,8.27
해피 투게더,20309629,최로운,배우,27046.0,7.43
베일리 어게인,10010828,데니스 퀘이드,배우,267488.4615384616,7.902142857142858
툴리,10025100,맥켄지 데이비스,배우,821358.3333333335,7.343333333333334
국가부도의 날,10088453,허준호,배우,4524952.142857143,6.790625
후드,10055745,이브 휴슨,배우,284593.0,6.51
모털 엔진,10088572,헤라 힐마,배우,268921.0,6.11
모털 엔진,10016780,로버트 시한,배우,93165.0,6.706666666666668
모털 엔진,10039318,스티븐 랭,배우,60113.2,5.5614285714285705
런닝맨 : 풀룰루의 역습,20311997,권창욱,배우,651896.3333333335,8.450000000000001
호두까기 인형과 4개의 왕국,10064953,맥켄지 포이,배우,548839.5,7.8900000000000015
호두까기 인형과 4개의 왕국,10078551,키이라 나이틀리,배우,1063046.2173913044,8.142941176470588
트와이스랜드,20312423,쯔위,배우,18254.0,9.23
스파이더맨: 뉴 유니버스,10066373,샤메익 무어,배우,723450.0,9.22
스파이더맨: 뉴 유니버스,10008729,니콜라스 케이지,배우,265302.6842105263,7.1667272727272735
스파이더맨: 뉴 유니버스,10063789,제이크 존슨,배우,241241.66666666663,8.3475
스파이더맨: 뉴 유니버스,10088576,마허샬라 알리,배우,363872.75,8.3925
모어 댄 블루,10071881,진의함,배우,10845.2,7.0566666666666675
엘리엇과 산타 썰매단,10066309,조쉬 허처슨,배우,556203.4166666665,7.585833333333331
엘리엇과 산타 썰매단,10034042,사만다 비,배우,34675.0,5.555
스윙키즈,10059154,자레드 그라임스,배우,1473125.0,8.38
스윙키즈,20233686,박혜수,배우,1473125.0,8.38
아쿠아맨,10049704,앰버 허드,배우,586853.25,6.8211111111111125
"12     짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격
935     짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격
Name: movieNm, dtype: object",0,코오로기 사토미,0,170343.0,8.685714285714287
"12     짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격
935     짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격
Name: movieNm, dtype: object",0,코오로기 사토미,0,170343.0,8.685714285714287
"13    굿 다이노
Name: movieNm, dtype: object",0,레이몬드 오초아,0,1330181.0,8.78
"14    굿 다이노
Name: movieNm, dtype: object",0,잭 브라이트,0,1330181.0,8.78
"89    극장판 아이엠스타 : 꿈의 오디션!
Name: movieNm, dtype: object",0,모로호시 스미레,0,141351.0,8.6
"90    극장판 아이엠스타 : 꿈의 오디션!
Name: movieNm, dtype: object",0,타도코로 아즈사,0,141351.0,8.6
"110    빌리와 용감한 녀석들: 치킨 히어로
Name: movieNm, dtype: object",0,브루노 비처,0,19822.0,7.9
"134    순정
Name: movieNm, dtype: object",0,주아름,0,120420.5,8.84
"144          13시간
2011    콰이어트 플레이스
Name: movieNm, dtype: object",0,존 크래신스키,0,141940.5,8.076666666666666
"144          13시간
2011    콰이어트 플레이스
Name: movieNm, dtype: object",0,존 크래신스키,0,141940.5,8.076666666666666
"148    13시간
Name: movieNm, dtype: object",0,데이비드 덴맨,0,85776.5,7.735
"150    13시간
Name: movieNm, dtype: object",0,도미닉 푸무사,0,145952.0,8.06
"172    스푹스:MI5
Name: movieNm, dtype: object",0,키트 해링턴,0,1186347.8,8.154
"175    스푹스:MI5
Name: movieNm, dtype: object",0,엘예스 가벨,0,41416.0,6.55
"196             나의 그리스식 웨딩 2
2275    신은 죽지 않았다 3: 어둠 속의 빛
Name: movieNm, dtype: object",0,존 코빗,0,46429.5,4.803333333333334
"196             나의 그리스식 웨딩 2
2275    신은 죽지 않았다 3: 어둠 속의 빛
Name: movieNm, dtype: object",0,존 코빗,0,46429.5,4.803333333333334
"248    트리플 9
Name: movieNm, dtype: object",0,캐시 애플렉,0,1498989.2857142857,7.216666666666666
"273    매직브러시
Name: movieNm, dtype: object",0,소역침,0,172396.0,7.95
"274    매직브러시
Name: movieNm, dtype: object",0,맹상룡,0,172396.0,7.95
"275    매직브러시
Name: movieNm, dtype: object",0,홍해천,0,78366.33333333331,6.926666666666668
"284    나의 소녀시대
Name: movieNm, dtype: object",0,이옥새,0,1.0,1.39
"285    나의 소녀시대
Name: movieNm, dtype: object",0,간정예,0,410538.0,8.83
"297    싱 스트리트
Name: movieNm, dtype: object",0,퍼디아 월시 필로,0,574858.0,9.03
"312    몽키킹2: 서유기 여정의 시작
Name: movieNm, dtype: object",0,샤오선양,0,11174.0,6.98
"313    몽키킹2: 서유기 여정의 시작
Name: movieNm, dtype: object",0,나중겸,0,4955.333333333333,7.41
"321    오베라는 남자
Name: movieNm, dtype: object",0,바하 파르스,0,92896.0,9.22
"322    오베라는 남자
Name: movieNm, dtype: object",0,필립 베리,0,92896.0,9.22
"330               미 비포 유
2348    어드리프트:우리가 함께한 바다
Name: movieNm, dtype: object",0,샘 클래플린,0,263483.14285714284,6.887142857142856
"330               미 비포 유
2348    어드리프트:우리가 함께한 바다
Name: movieNm, dtype: object",0,샘 클래플린,0,263483.14285714284,6.887142857142856
"361    정글북
Name: movieNm, dtype: object",0,루비타 뇽,0,3437208.0,7.48
"372    닌자터틀 : 어둠의 히어로
Name: movieNm, dtype: object",0,로라 리니,0,122328.6,7.758999999999999
"378    불의 전차
Name: movieNm, dtype: object",0,셰릴 캠벨,0,58197.0,8.32
"379    불의 전차
Name: movieNm, dtype: object",0,앨리스 크리게,0,29658.5,7.535
"403    도리를 찾아서
Name: movieNm, dtype: object",0,엘렌 드제네레스,0,1337622.0,8.49
"404    도리를 찾아서
Name: movieNm, dtype: object",0,헤이든 롤렌스,0,2601761.0,8.52
"416     나우 유 씨 미 2
1530     레고 닌자고 무비
Name: movieNm, dtype: object",0,데이브 프랭코,0,1500572.0,8.19
"416     나우 유 씨 미 2
1530     레고 닌자고 무비
Name: movieNm, dtype: object",0,데이브 프랭코,0,1500572.0,8.19
"419    언더 워터
Name: movieNm, dtype: object",0,오스카 자에나다,0,136816.33333333337,8.19
"426    더 웨이브
Name: movieNm, dtype: object",0,아네 달 토르프,0,16108.0,6.39
"428    더 웨이브
Name: movieNm, dtype: object",0,에디트 하겐루드-산드레,0,16108.0,6.39
"429    나의 산티아고
Name: movieNm, dtype: object",0,데이비드 스트리에소브,0,34564.333333333336,8.065000000000001
"430    나의 산티아고
Name: movieNm, dtype: object",0,마티나 게덱,0,22182.625,7.76857142857143
"431    나의 산티아고
Name: movieNm, dtype: object",0,카롤리네 슈흐,0,48390.5,8.64
"456    태풍이 지나가고
Name: movieNm, dtype: object",0,요시자와 타이요,0,93537.0,8.61
"498    마이 리틀 자이언트
Name: movieNm, dtype: object",0,루비 반힐,0,125800.0,8.03
"504                킹 오브 프리즘
1264    킹 오브 프리즘 프라이드 더 히어로
Name: movieNm, dtype: object",0,카키하라 테츠야,0,53911.4,9.013333333333334
"504                킹 오브 프리즘
1264    킹 오브 프리즘 프라이드 더 히어로
Name: movieNm, dtype: object",0,카키하라 테츠야,0,53911.4,9.013333333333334
"505                킹 오브 프리즘
1265    킹 오브 프리즘 프라이드 더 히어로
Name: movieNm, dtype: object",0,마에노 토모아키,0,106683.0,8.395
"505                킹 오브 프리즘
1265    킹 오브 프리즘 프라이드 더 히어로
Name: movieNm, dtype: object",0,마에노 토모아키,0,106683.0,8.395
"506                킹 오브 프리즘
1266    킹 오브 프리즘 프라이드 더 히어로
Name: movieNm, dtype: object",0,마스다 토시키,0,124992.0,9.166666666666666
"506                킹 오브 프리즘
1266    킹 오브 프리즘 프라이드 더 히어로
Name: movieNm, dtype: object",0,마스다 토시키,0,124992.0,9.166666666666666
"512    갤럭시 히어로즈: 라쳇 앤 클랭크
Name: movieNm, dtype: object",0,짐 워드,0,46793.0,7.91
"522    플로렌스
Name: movieNm, dtype: object",0,사이먼 헬버그,0,139841.0,8.44
"536    머니 몬스터
Name: movieNm, dtype: object",0,카이트리오나 발페,0,23744.5,7.9250000000000025
"541    거울나라의 앨리스
Name: movieNm, dtype: object",0,미아 와시코우스카,0,79675.6,6.764545454545455
"550    로빈슨 크루소
Name: movieNm, dtype: object",0,라일라 베르진스,0,139392.0,8.18
"573    매그니피센트 7
Name: movieNm, dtype: object",0,마누엘 가르시아 룰포,0,462512.0,7.2
"574    매그니피센트 7
Name: movieNm, dtype: object",0,마틴 센스마이어,0,921317.0,7.92
"581    벤허
Name: movieNm, dtype: object",0,요한 필립 애스백,0,37.75,6.4
"613    피터와 드래곤
Name: movieNm, dtype: object",0,우나 로렌스,0,109137.0,8.24
"631    돈 맛
Name: movieNm, dtype: object",0,허진우,0,1022.0,6.5
